pre-pandemic,14.683928448590255,11.716232288748081,0.8935415362177428,4.051858391541767,0.17238547126061396,14.705771543822722
pandemic,-46.51345535903513,16.22473221823462,0.8889003873447548,4.409987313788722,-0.5402119646809518,19.65474279061842
pre-pandemic,41.76093312178028,11.17405575746585,0.8925638771551605,4.152636072312141,0.4933765104759445,14.383119511015733
pandemic,-28.551270712416233,13.941661585588374,0.878256066004187,4.1514646127955706,-0.3374786425950134,16.201988539760986
pre-pandemic,307.32900150779676,13.15134413565916,0.8493941921818392,3.8824374059814013,3.9356912815748735,15.57671259649368
pandemic,-23.362164826398036,15.823712278605752,0.8794883335085681,4.339722887711454,-0.27615237519718006,20.400395891590485
pre-pandemic,159.61626063958653,15.60458462433496,0.8936890581938014,4.308781305208205,1.9153310311486793,19.796296431557618
pandemic,72.36488009507482,13.046534880067975,0.8681706965489653,4.3878344543215375,0.8834879046767241,17.263475303798362
pre-pandemic,-66.66269550627976,14.708304584223312,0.9005943270271827,4.198565302407843,-0.7583100492453523,17.751427275778283
pandemic,51.533808014963725,16.142023643384455,0.9006307507267214,4.303497640041992,0.6044209130066681,20.36383618156634
pre-pandemic,-42.14019076029737,18.659616028183237,0.9228065713261732,4.014092867167981,-0.47211692827362123,21.146682663363144
pandemic,1.4175426342739827,13.683677114013351,0.8872219585955043,4.297848294175382,0.016711952433299745,17.76952109718824
pre-pandemic,122.27955008300447,15.485171072548448,0.8751056916509722,4.095874658008051,1.4916255078928533,20.458469523819133
pandemic,47.32138359039304,18.561909909250137,0.8899635088968355,4.605544814189522,0.5612570278864916,24.013717559106247
pre-pandemic,4.210494384724206,13.290474564088914,0.8940996461894097,4.229470620634388,0.04928812635818919,17.021664303602563
pandemic,66.09950245180272,14.249304714238965,0.8941156983795365,4.457197088524682,0.7827988862358413,18.10706842659596
pre-pandemic,34.147951144018386,13.136691023498866,0.8928285654206638,4.06691766012726,0.40275165898237153,16.3000359021275
pandemic,-68.1990319810918,15.35719647839361,0.8955635602411651,4.254703857757456,-0.7796123552295181,18.048608426428434
pre-pandemic,31.22875295163503,15.330275561766456,0.9038225934810249,4.139304392972645,0.363641287182287,17.679408024533416
pandemic,40.06279660942476,13.974930217859475,0.8844843214123553,4.235963567355336,0.47749117921283457,15.698894365883088
post-pandemic,187.34259270938088,18.62498686810775,0.9228530032440073,4.760723932361431,2.214029573812347,24.516701193637253
all,-18.594261364427656,20.09495472680155,0.9409739998856926,4.808409011025624,-0.20723331761890182,25.351336819805862
post-pandemic,-49.31544091079466,16.629520684405957,0.9297088595537504,4.424290814535166,-0.5502226615367695,21.288022014596883
all,-52.755389843609414,19.582035906445466,0.9490249535082018,4.226837171103117,-0.5757860561828263,23.347381378125625
post-pandemic,10.243849632649326,17.960572472561736,0.9240683697187755,4.367857480507841,0.11720141525736574,20.283028920282174
all,166.52679993816872,19.043235467157576,0.9303912054658557,4.808171432097632,1.9467538794462953,24.361119001099613
post-pandemic,177.89507273178796,19.134623288467917,0.9408875890476684,4.892816359914729,2.059564539437262,24.867580729453948
all,243.43331443612865,16.048300346103087,0.9196548251406768,3.967320684198592,2.9062285601638917,19.079096832826174
post-pandemic,-72.42817514752593,16.619614266114255,0.9293329321612713,4.485950021819828,-0.7994361289138981,21.93241530828452
all,-7.379500652610105,15.775817359669206,0.9237814281474704,4.747303113553881,-0.08405563154766953,19.402425325760923
post-pandemic,-12.37872691939268,15.484289987833254,0.907748654456262,4.253693588871487,-0.1432806294532896,20.323065506519804
all,-42.28469588979971,15.3690586780688,0.9267986999960491,4.254630652473771,-0.474587207158856,17.87986033393202
post-pandemic,-28.05089516198802,17.298566081480743,0.919875952152355,5.019305693169738,-0.3188235600116443,24.38205832733132
all,154.96211321014655,15.532703541523631,0.9379666220570544,4.218349884266061,1.794073319081903,18.567814999822193
post-pandemic,26.06197384005604,15.611233622185427,0.9299767882434345,4.822780985230587,0.29742793080737556,21.20250950331471
all,-15.329373599900432,14.981360573170658,0.9229090923053807,4.41937134716338,-0.17436473769868133,18.93754386593804
post-pandemic,85.99063572001582,16.241221351651237,0.929636965534555,4.65222529136765,0.9936720155506936,20.638231157504727
all,-65.72971399284594,19.9482573846347,0.9331145463666501,4.087683562504236,-0.7251940155471918,25.81632036239903
post-pandemic,30.017151508783037,22.391397913489623,0.9317691652046352,4.872978255868075,0.3422184195148454,29.909260854768164
all,3.1253371043172162,17.385357097318174,0.9420171713683214,4.15052471806976,0.035011127514325155,21.895254675109097
